week,user_id,channel,is_purchased,gmv
44,97,mobile_ads,0,0
44,99,mobile_ads,1,200
44,88,mobile_ads,1,200
44,101,mobile_ads,0,0
44,106,social_media,1,100
44,107,context_ads,0,0
44,100,bloggers,1,50
45,210,bloggers,0,0
45,182,mobile_ads,0,0
45,211,bloggers,0,0
45,204,bloggers,1,100
45,200,bloggers,0,0
45,195,social_media,1,200
45,194,bloggers,0,0
45,192,mobile_ads,0,0
45,190,social_media,1,100
45,188,social_media,0,0
45,186,mobile_ads,0,0
45,181,mobile_ads,1,100
45,157,context_ads,0,0
45,177,mobile_ads,1,10
45,175,context_ads,1,50
45,173,context_ads,0,0
45,170,context_ads,0,0
45,169,bloggers,0,0
45,165,context_ads,0,0
45,163,bloggers,1,10
45,162,mobile_ads,0,0
45,160,social_media,0,0
45,159,context_ads,0,0
45,154,context_ads,1,200
45,218,context_ads,0,0
45,180,context_ads,1,70
45,223,bloggers,0,0
45,296,mobile_ads,1,50
45,227,mobile_ads,0,0
45,147,social_media,0,0
45,297,social_media,0,0
45,290,social_media,1,10
45,285,social_media,0,0
45,284,bloggers,1,200
45,283,context_ads,1,10
45,299,bloggers,0,0
45,282,social_media,0,0
45,280,mobile_ads,1,20
45,278,bloggers,0,0
45,277,context_ads,1,10
45,270,social_media,1,10
45,264,bloggers,1,20
45,261,social_media,1,10
45,256,social_media,0,0
45,253,mobile_ads,0,0
45,250,context_ads,0,0
45,248,mobile_ads,1,10
45,247,social_media,1,200
45,242,social_media,0,0
45,240,mobile_ads,1,200
45,237,mobile_ads,0,0
45,236,social_media,1,100
45,229,social_media,0,0
45,228,context_ads,0,0
45,225,social_media,0,0
45,146,mobile_ads,0,0
45,12,social_media,0,0
45,144,mobile_ads,0,0
45,62,bloggers,1,10
45,58,mobile_ads,0,0
45,54,bloggers,0,0
45,52,bloggers,0,0
45,51,bloggers,1,200
45,50,social_media,1,50
45,48,social_media,1,100
45,40,context_ads,0,0
45,37,mobile_ads,1,100
45,31,bloggers,1,10
45,27,mobile_ads,1,200
45,26,social_media,0,0
45,24,context_ads,1,50
45,23,social_media,1,100
45,20,context_ads,0,0
45,19,bloggers,0,0
45,16,social_media,1,200
45,15,context_ads,0,0
45,14,context_ads,0,0
45,10,mobile_ads,1,60
45,9,context_ads,0,0
45,145,social_media,1,200
45,7,social_media,1,10
45,6,social_media,0,0
45,2,context_ads,0,0
45,63,mobile_ads,1,50
45,64,bloggers,0,0
45,8,mobile_ads,1,100
45,68,bloggers,0,0
45,67,context_ads,0,0
45,143,context_ads,0,0
45,138,context_ads,0,0
45,135,mobile_ads,1,50
45,127,mobile_ads,1,200
45,126,context_ads,1,200
45,124,mobile_ads,0,0
45,119,mobile_ads,0,0
45,115,social_media,1,10
45,114,mobile_ads,1,10
45,113,social_media,0,0
45,110,mobile_ads,0,0
45,142,social_media,0,0
45,101,bloggers,1,10
45,102,bloggers,0,0
45,74,bloggers,0,0
45,80,bloggers,1,10
45,82,social_media,0,0
45,85,social_media,0,0
45,71,context_ads,1,100
45,92,context_ads,0,0
45,96,social_media,1,50
45,99,bloggers,1,200
45,100,bloggers,0,0
45,91,context_ads,0,0
45,69,context_ads,1,10
46,215,social_media,0,0
46,185,context_ads,1,50
46,214,social_media,1,10
46,213,mobile_ads,1,100
46,209,bloggers,0,0
46,208,context_ads,0,0
46,204,bloggers,1,100
46,192,social_media,1,200
46,191,social_media,0,0
46,186,social_media,1,50
46,167,mobile_ads,0,0
46,174,context_ads,1,100
46,173,bloggers,0,0
46,169,context_ads,1,200
46,168,social_media,0,0
46,165,bloggers,1,100
46,161,context_ads,1,50
46,160,context_ads,1,100
46,159,social_media,0,0
46,157,bloggers,1,50
46,216,mobile_ads,1,10
46,176,mobile_ads,0,0
46,224,bloggers,1,50
46,254,social_media,0,0
46,230,bloggers,0,0
46,297,bloggers,0,0
46,294,social_media,1,200
46,290,social_media,0,0
46,283,mobile_ads,1,100
46,282,context_ads,0,0
46,274,context_ads,0,0
46,270,context_ads,0,0
46,268,mobile_ads,0,0
46,266,bloggers,0,0
46,262,bloggers,1,200
46,261,social_media,1,10
46,252,mobile_ads,0,0
46,247,mobile_ads,0,0
46,245,bloggers,1,100
46,241,social_media,1,100
46,240,social_media,1,50
46,239,context_ads,1,50
46,238,mobile_ads,1,50
46,235,social_media,0,0
46,232,mobile_ads,0,0
46,231,context_ads,1,50
46,228,social_media,0,0
46,154,bloggers,1,50
46,156,social_media,1,100
46,150,context_ads,0,0
46,63,context_ads,0,0
46,61,social_media,1,50
46,59,context_ads,0,0
46,51,context_ads,0,0
46,50,bloggers,1,200
46,45,bloggers,1,10
46,43,mobile_ads,1,200
46,38,context_ads,0,0
46,37,mobile_ads,1,50
46,36,bloggers,0,0
46,33,social_media,1,200
46,29,mobile_ads,0,0
46,27,mobile_ads,0,0
46,26,mobile_ads,1,10
46,19,bloggers,1,200
46,18,context_ads,0,0
46,17,social_media,1,50
46,14,context_ads,0,0
46,5,bloggers,1,50
46,4,mobile_ads,1,210
46,152,mobile_ads,1,100
46,64,bloggers,0,0
46,69,context_ads,1,200
46,9,social_media,0,0
46,79,context_ads,0,0
46,77,context_ads,1,100
46,148,context_ads,0,0
46,141,mobile_ads,1,200
46,140,bloggers,1,100
46,135,context_ads,0,0
46,130,mobile_ads,0,0
46,129,bloggers,1,100
46,128,social_media,0,0
46,125,mobile_ads,1,10
46,123,mobile_ads,1,100
46,142,context_ads,1,10
46,116,bloggers,1,50
46,120,bloggers,1,10
46,84,bloggers,0,0
46,85,bloggers,0,0
46,87,social_media,1,100
46,83,mobile_ads,0,0
46,94,mobile_ads,0,0
46,111,social_media,0,0
46,114,mobile_ads,0,0
46,115,social_media,0,0
46,90,mobile_ads,0,0
47,207,context_ads,1,50
47,184,mobile_ads,1,200
47,198,social_media,1,100
47,193,social_media,0,0
47,191,mobile_ads,1,50
47,188,social_media,0,0
47,187,mobile_ads,0,0
47,202,mobile_ads,0,0
47,170,social_media,1,50
47,181,context_ads,1,10
47,179,context_ads,1,100
47,176,social_media,0,0
47,169,context_ads,0,0
47,168,social_media,1,50
47,160,social_media,1,10
47,157,bloggers,1,50
47,208,bloggers,0,0
47,156,mobile_ads,1,10
47,182,context_ads,0,0
47,209,social_media,0,0
47,267,social_media,1,100
47,221,mobile_ads,1,100
47,154,context_ads,0,0
47,294,social_media,1,50
47,292,bloggers,1,100
47,287,social_media,1,50
47,284,social_media,1,200
47,280,mobile_ads,1,200
47,279,bloggers,1,10
47,273,context_ads,0,0
47,214,context_ads,1,10
47,271,social_media,1,50
47,262,mobile_ads,1,200
47,253,bloggers,0,0
47,252,mobile_ads,1,10
47,248,context_ads,0,0
47,245,context_ads,0,0
47,235,social_media,0,0
47,234,mobile_ads,1,100
47,226,mobile_ads,1,50
47,270,social_media,0,0
47,149,context_ads,0,0
47,151,context_ads,0,0
47,140,mobile_ads,0,0
47,62,social_media,0,0
47,59,mobile_ads,0,0
47,46,social_media,1,100
47,44,mobile_ads,1,10
47,34,bloggers,0,0
47,33,social_media,1,200
47,32,bloggers,0,0
47,30,context_ads,1,10
47,21,bloggers,0,0
47,19,social_media,0,0
47,15,context_ads,0,0
47,14,context_ads,1,50
47,12,social_media,1,50
47,11,context_ads,0,0
47,9,context_ads,0,0
47,8,social_media,1,200
47,7,context_ads,0,0
47,4,context_ads,1,50
47,146,bloggers,0,0
47,63,social_media,1,200
47,66,social_media,1,110
47,20,mobile_ads,1,10
47,74,mobile_ads,0,0
47,67,social_media,0,0
47,138,context_ads,1,100
47,137,social_media,0,0
47,135,social_media,0,0
47,131,social_media,0,0
47,128,bloggers,0,0
47,124,mobile_ads,0,0
47,117,context_ads,1,200
47,114,bloggers,0,0
47,130,context_ads,0,0
47,106,social_media,0,0
47,102,mobile_ads,0,0
47,101,social_media,1,50
47,96,mobile_ads,1,200
47,87,mobile_ads,0,0
47,84,bloggers,0,0
47,80,context_ads,0,0
47,79,mobile_ads,1,50
47,76,bloggers,0,0
48,208,context_ads,0,0
48,210,mobile_ads,1,200
48,211,social_media,0,0
48,213,context_ads,0,0
48,220,bloggers,1,100
48,217,bloggers,1,100
48,219,mobile_ads,0,0
48,222,bloggers,1,50
48,205,context_ads,0,0
48,215,mobile_ads,0,0
48,197,bloggers,0,0
48,170,mobile_ads,1,50
48,191,bloggers,0,0
48,190,mobile_ads,0,0
48,188,bloggers,0,0
48,186,social_media,1,100
48,179,context_ads,1,200
48,174,social_media,1,10
48,163,context_ads,1,100
48,173,social_media,1,50
48,167,social_media,1,110
48,164,bloggers,1,100
48,229,bloggers,0,0
48,194,social_media,0,0
48,230,social_media,1,10
48,290,mobile_ads,1,200
48,233,mobile_ads,1,50
48,160,bloggers,0,0
48,299,social_media,1,50
48,297,bloggers,0,0
48,295,context_ads,1,10
48,293,bloggers,1,10
48,286,context_ads,0,0
48,284,context_ads,1,50
48,280,context_ads,0,0
48,278,context_ads,0,0
48,277,context_ads,0,0
48,269,mobile_ads,1,10
48,265,context_ads,0,0
48,264,context_ads,0,0
48,262,context_ads,0,0
48,260,bloggers,1,10
48,257,social_media,0,0
48,252,bloggers,0,0
48,250,mobile_ads,0,0
48,248,bloggers,0,0
48,241,social_media,0,0
48,240,mobile_ads,0,0
48,239,context_ads,1,200
48,237,mobile_ads,0,0
48,231,social_media,0,0
48,158,bloggers,0,0
48,25,mobile_ads,0,0
48,152,social_media,0,0
48,70,social_media,1,100
48,69,mobile_ads,0,0
48,68,context_ads,0,0
48,67,mobile_ads,1,100
48,56,social_media,1,10
48,50,mobile_ads,1,200
48,49,mobile_ads,0,0
48,44,mobile_ads,0,0
48,41,social_media,0,0
48,38,bloggers,0,0
48,32,bloggers,0,0
48,31,mobile_ads,0,0
48,30,bloggers,0,0
48,22,social_media,1,10
48,19,context_ads,0,0
48,16,social_media,1,110
48,15,mobile_ads,0,0
48,14,social_media,0,0
48,10,mobile_ads,0,0
48,8,mobile_ads,1,50
48,7,bloggers,0,0
48,153,context_ads,0,0
48,4,context_ads,0,0
48,71,context_ads,1,200
48,72,social_media,1,110
48,6,mobile_ads,1,200
48,82,context_ads,0,0
48,81,bloggers,0,0
48,150,bloggers,0,0
48,148,context_ads,1,100
48,138,mobile_ads,1,110
48,137,bloggers,0,0
48,136,social_media,0,0
48,135,social_media,1,50
48,131,social_media,0,0
48,122,mobile_ads,1,50
48,120,mobile_ads,0,0
48,119,social_media,0,0
48,151,bloggers,0,0
48,107,mobile_ads,1,10
48,111,context_ads,1,200
48,89,mobile_ads,1,200
48,93,context_ads,1,50
48,94,bloggers,0,0
48,97,social_media,0,0
48,92,social_media,1,200
48,100,social_media,0,0
48,103,mobile_ads,0,0
48,104,social_media,0,0
48,106,mobile_ads,0,0
48,98,bloggers,1,10
49,217,social_media,0,0
49,215,context_ads,1,100
49,210,bloggers,0,0
49,207,bloggers,0,0
49,203,social_media,0,0
49,202,context_ads,0,0
49,218,context_ads,1,100
49,201,mobile_ads,1,50
49,200,context_ads,0,0
49,195,mobile_ads,1,10
49,298,context_ads,1,200
49,191,social_media,1,110
49,190,social_media,1,10
49,181,context_ads,0,0
49,179,mobile_ads,1,200
49,167,context_ads,0,0
49,166,social_media,1,200
49,162,context_ads,0,0
49,160,context_ads,1,50
49,158,bloggers,0,0
49,219,context_ads,0,0
49,157,social_media,1,200
49,193,bloggers,0,0
49,221,bloggers,1,10
49,256,social_media,0,0
49,234,bloggers,0,0
49,156,social_media,0,0
49,295,bloggers,0,0
49,288,mobile_ads,1,200
49,283,mobile_ads,1,10
49,281,context_ads,1,100
49,280,context_ads,0,0
49,278,bloggers,0,0
49,277,social_media,1,100
49,267,mobile_ads,1,200
49,264,bloggers,1,100
49,229,mobile_ads,0,0
49,262,social_media,1,100
49,257,mobile_ads,1,200
49,254,bloggers,0,0
49,247,mobile_ads,0,0
49,244,mobile_ads,1,200
49,243,context_ads,1,200
49,241,context_ads,0,0
49,240,bloggers,0,0
49,239,context_ads,0,0
49,238,context_ads,1,10
49,235,social_media,1,200
49,259,mobile_ads,0,0
49,150,bloggers,1,200
49,174,mobile_ads,1,200
49,147,mobile_ads,1,200
49,65,context_ads,1,200
49,64,bloggers,1,100
49,63,mobile_ads,1,50
49,57,social_media,0,0
49,55,mobile_ads,0,0
49,52,mobile_ads,1,50
49,50,mobile_ads,0,0
49,46,social_media,1,200
49,43,bloggers,0,0
49,42,social_media,0,0
49,66,mobile_ads,1,100
49,40,social_media,0,0
49,34,bloggers,0,0
49,33,bloggers,0,0
49,32,context_ads,1,10
49,28,mobile_ads,0,0
49,19,context_ads,1,200
49,6,mobile_ads,0,0
49,5,mobile_ads,0,0
49,4,bloggers,0,0
49,2,bloggers,1,10
49,148,social_media,0,0
49,39,social_media,1,100
49,70,social_media,0,0
49,12,social_media,1,150
49,77,bloggers,0,0
49,76,context_ads,1,50
49,145,mobile_ads,0,0
49,141,social_media,1,100
49,128,mobile_ads,0,0
49,127,mobile_ads,0,0
49,123,bloggers,1,100
49,121,mobile_ads,1,50
49,116,mobile_ads,1,50
49,113,bloggers,1,100
49,111,social_media,0,0
49,109,social_media,1,50
49,138,mobile_ads,0,0
49,103,context_ads,0,0
49,106,context_ads,1,10
49,81,mobile_ads,1,150
49,83,bloggers,0,0
49,93,bloggers,0,0
49,82,bloggers,1,100
49,94,mobile_ads,1,50
49,97,bloggers,1,200
49,99,bloggers,0,0
49,101,social_media,1,200
49,78,mobile_ads,0,0
50,193,social_media,1,50
50,170,social_media,1,200
50,186,mobile_ads,0,0
50,182,bloggers,1,10
50,179,mobile_ads,0,0
50,173,social_media,1,100
50,171,context_ads,1,10
50,197,social_media,0,0
50,148,social_media,1,50
50,166,bloggers,0,0
50,164,context_ads,1,300
50,159,social_media,1,200
50,147,social_media,0,0
50,145,mobile_ads,0,0
50,141,bloggers,1,10
50,200,social_media,0,0
50,139,context_ads,1,200
50,167,context_ads,1,100
50,202,mobile_ads,0,0
50,267,social_media,1,660
50,205,mobile_ads,1,50
50,138,bloggers,1,50
50,297,context_ads,1,50
50,292,social_media,0,0
50,286,mobile_ads,1,400
50,284,bloggers,1,200
50,278,bloggers,0,0
50,275,context_ads,1,10
50,273,mobile_ads,1,100
50,254,mobile_ads,1,10
50,252,bloggers,0,0
50,249,mobile_ads,1,50
50,247,mobile_ads,1,50
50,246,mobile_ads,0,0
50,242,bloggers,1,200
50,241,social_media,0,0
50,224,context_ads,0,0
50,214,bloggers,0,0
50,203,context_ads,0,0
50,130,social_media,1,10
50,122,social_media,1,10
50,127,context_ads,0,0
50,53,context_ads,0,0
50,52,social_media,0,0
50,47,mobile_ads,1,100
50,43,mobile_ads,1,100
50,42,bloggers,0,0
50,40,mobile_ads,1,200
50,37,social_media,1,50
50,28,mobile_ads,0,0
50,27,social_media,1,100
50,24,bloggers,1,200
50,17,context_ads,0,0
50,16,mobile_ads,0,0
50,12,context_ads,1,200
50,11,social_media,1,200
50,4,context_ads,0,0
50,2,mobile_ads,0,0
50,129,mobile_ads,1,200
50,59,context_ads,0,0
50,61,social_media,1,200
50,33,social_media,0,0
50,65,context_ads,1,200
50,125,mobile_ads,0,0
50,62,context_ads,0,0
50,121,context_ads,1,100
50,117,social_media,1,10
50,107,bloggers,0,0
50,101,mobile_ads,1,10
50,100,context_ads,0,0
50,97,context_ads,1,50
50,105,mobile_ads,0,0
50,89,mobile_ads,1,100
50,83,bloggers,1,100
50,81,mobile_ads,0,0
50,75,mobile_ads,0,0
50,70,context_ads,0,0
50,95,bloggers,1,100
50,69,social_media,1,200
50,66,social_media,0,0
51,221,social_media,1,150
51,204,context_ads,1,150
51,214,context_ads,1,10
51,215,social_media,0,0
51,219,social_media,0,0
51,220,context_ads,0,0
51,203,social_media,1,10
51,217,mobile_ads,1,10
51,202,social_media,1,10
51,169,social_media,1,50
51,196,mobile_ads,1,50
51,195,mobile_ads,0,0
51,185,mobile_ads,0,0
51,182,context_ads,1,100
51,177,social_media,0,0
51,174,mobile_ads,0,0
51,168,social_media,0,0
51,158,bloggers,0,0
51,300,context_ads,0,0
51,199,bloggers,0,0
51,223,social_media,0,0
51,291,social_media,1,10
51,229,social_media,0,0
51,157,social_media,1,250
51,298,context_ads,0,0
51,297,context_ads,0,0
51,288,bloggers,1,200
51,286,bloggers,1,10
51,284,mobile_ads,0,0
51,274,context_ads,0,0
51,269,context_ads,0,0
51,262,context_ads,0,0
51,259,context_ads,1,10
51,258,social_media,1,110
51,255,social_media,0,0
51,254,mobile_ads,1,10
51,253,social_media,1,200
51,250,mobile_ads,0,0
51,248,context_ads,1,50
51,246,bloggers,0,0
51,238,mobile_ads,1,50
51,230,context_ads,0,0
51,224,context_ads,0,0
51,153,mobile_ads,0,0
51,84,context_ads,0,0
51,148,mobile_ads,1,50
51,55,mobile_ads,0,0
51,54,bloggers,1,50
51,51,mobile_ads,0,0
51,49,bloggers,0,0
51,47,social_media,0,0
51,45,bloggers,0,0
51,149,mobile_ads,1,60
51,38,social_media,0,0
51,60,mobile_ads,0,0
51,35,social_media,1,100
51,32,bloggers,0,0
51,28,mobile_ads,1,10
51,23,bloggers,0,0
51,22,social_media,0,0
51,20,context_ads,0,0
51,16,mobile_ads,0,0
51,14,context_ads,0,0
51,4,mobile_ads,1,10
51,34,context_ads,0,0
51,65,bloggers,0,0
51,40,mobile_ads,0,0
51,80,mobile_ads,0,0
51,72,social_media,1,50
51,144,mobile_ads,1,100
51,143,social_media,0,0
51,140,context_ads,0,0
51,139,social_media,0,0
51,138,context_ads,1,100
51,133,mobile_ads,0,0
51,129,social_media,0,0
51,119,bloggers,0,0
51,145,social_media,0,0
51,115,mobile_ads,1,200
51,117,social_media,0,0
51,89,bloggers,1,10
51,91,mobile_ads,1,100
51,95,social_media,1,50
51,85,social_media,0,0
51,102,social_media,1,100
51,105,mobile_ads,1,200
51,110,context_ads,1,50
51,101,social_media,0,0
52,191,bloggers,1,10
52,215,social_media,0,0
52,208,social_media,0,0
52,205,mobile_ads,1,10
52,204,mobile_ads,0,0
52,200,context_ads,0,0
52,196,context_ads,1,100
52,187,mobile_ads,0,0
52,172,social_media,1,10
52,180,bloggers,1,50
52,176,context_ads,1,10
52,175,mobile_ads,0,0
52,170,context_ads,1,10
52,169,mobile_ads,0,0
52,167,context_ads,1,10
52,165,social_media,1,50
52,159,context_ads,1,50
52,185,bloggers,1,50
52,224,social_media,0,0
52,289,social_media,1,200
52,234,context_ads,0,0
52,158,social_media,1,200
52,288,context_ads,1,150
52,286,context_ads,0,0
52,285,social_media,1,210
52,284,bloggers,1,10
52,283,social_media,0,0
52,273,context_ads,0,0
52,266,context_ads,1,100
52,265,social_media,1,200
52,261,bloggers,0,0
52,255,social_media,0,0
52,251,social_media,1,100
52,249,mobile_ads,1,50
52,248,social_media,1,400
52,246,context_ads,1,10
52,245,social_media,0,0
52,243,mobile_ads,1,210
52,238,bloggers,0,0
52,237,bloggers,1,50
52,231,social_media,1,50
52,156,bloggers,0,0
52,75,mobile_ads,1,200
52,152,bloggers,0,0
52,58,mobile_ads,0,0
52,50,bloggers,1,50
52,48,social_media,0,0
52,45,bloggers,1,100
52,41,social_media,1,10
52,39,mobile_ads,1,50
52,37,mobile_ads,0,0
52,36,mobile_ads,1,100
52,66,social_media,0,0
52,35,bloggers,0,0
52,30,social_media,0,0
52,25,bloggers,1,10
52,20,mobile_ads,0,0
52,7,bloggers,1,50
52,6,context_ads,0,0
52,4,social_media,0,0
52,3,bloggers,0,0
52,293,social_media,1,50
52,31,context_ads,1,100
52,70,context_ads,0,0
52,72,mobile_ads,0,0
52,73,mobile_ads,0,0
52,151,social_media,0,0
52,149,mobile_ads,1,50
52,146,context_ads,0,0
52,137,social_media,1,10
52,136,social_media,1,210
52,130,social_media,1,100
52,128,social_media,0,0
52,119,bloggers,1,200
52,118,mobile_ads,0,0
52,102,mobile_ads,1,10
52,93,context_ads,0,0
52,92,context_ads,0,0
52,88,mobile_ads,1,50
52,86,context_ads,0,0
52,83,bloggers,1,50
52,82,context_ads,0,0
52,81,bloggers,1,50
52,79,bloggers,1,50
52,78,mobile_ads,1,100
52,154,social_media,1,50
52,299,mobile_ads,0,0
